user,frame,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
35,242,0,0,1,1,1,1,0,1,1,1,1,1,
35,243,0,0,1,1,1,1,0,1,1,1,1,1,
35,244,0,0,1,1,1,1,0,1,1,1,1,1,
35,245,0,0,1,1,1,1,1,1,1,1,1,1,
35,246,0,0,1,1,1,1,1,1,1,1,1,1,
35,247,0,0,1,1,1,1,1,1,1,1,1,1,
35,248,0,0,1,1,1,1,1,1,1,1,1,1,
35,249,0,0,1,1,1,1,1,1,1,1,1,1,
35,250,0,0,1,1,1,1,1,1,1,1,1,1,
35,251,0,0,1,1,1,1,1,1,1,1,1,1,
35,252,0,0,1,1,1,1,1,1,1,1,1,1,
35,253,0,0,1,1,1,1,1,1,1,1,1,1,
35,254,0,0,1,1,1,1,0,1,1,1,1,1,
35,255,0,0,1,1,1,1,0,1,1,1,1,1,
35,256,0,0,1,1,1,1,0,1,1,1,1,1,
35,257,0,0,1,1,1,1,0,1,1,1,1,1,
35,258,0,0,1,1,1,1,0,1,1,1,1,1,
35,259,0,0,1,1,1,1,1,1,1,1,1,1,
35,260,0,0,1,1,1,1,1,1,1,1,1,1,
35,261,0,0,1,1,1,1,1,1,1,1,1,1,
35,262,0,0,1,1,1,1,1,1,1,1,1,1,
35,263,0,0,1,1,1,1,1,1,1,1,1,1,
35,264,0,0,1,1,1,1,1,1,1,1,1,1,
35,265,0,0,1,1,1,1,1,1,1,1,1,1,
35,266,0,0,1,1,1,1,1,1,1,1,1,1,
35,267,0,0,1,1,1,1,1,1,1,1,1,1,
35,268,0,0,1,1,1,1,1,1,1,1,1,1,
35,269,0,1,1,1,1,1,1,1,1,1,1,1,
35,270,0,1,1,1,1,1,1,1,1,1,1,1,
35,271,0,1,1,1,1,1,1,1,1,1,1,1,
35,272,0,1,1,1,1,1,1,1,1,1,1,1,
35,273,0,1,1,1,1,1,1,1,1,1,1,1,
35,274,0,1,1,1,1,1,1,1,1,1,1,1,
35,275,0,0,1,1,1,1,1,1,1,1,1,1,
35,276,0,0,1,1,1,1,1,1,1,1,1,1,
35,277,0,0,1,1,1,1,1,1,1,1,1,1,
35,278,0,0,1,1,1,1,1,1,1,1,1,1,
35,279,0,0,1,1,1,1,1,1,1,1,1,1,
35,280,0,0,1,1,1,1,1,1,1,1,1,1,
35,281,0,0,1,1,1,1,1,1,1,1,1,1,
35,282,0,1,1,1,1,1,1,1,1,1,1,1,
35,283,0,1,1,1,1,1,1,1,1,1,1,1,
35,284,0,1,1,1,1,1,1,1,1,1,1,1,
35,285,0,1,1,1,1,1,1,1,1,1,1,1,
35,286,1,1,1,1,1,1,1,1,1,1,1,1,
35,287,1,1,1,1,1,1,1,1,1,1,1,1,
35,288,1,1,1,1,1,1,1,1,1,1,1,1,
35,289,1,1,1,1,1,1,1,1,1,1,1,1,
35,290,1,1,1,1,1,1,1,1,1,1,1,1,
35,291,1,1,1,1,1,1,1,1,1,1,1,1,
35,292,1,1,1,1,1,1,1,1,1,1,1,1,
35,293,1,1,1,1,1,1,1,1,1,1,1,1,
35,294,1,1,1,1,1,1,1,1,1,1,1,1,
35,295,1,1,1,1,1,1,1,1,1,1,1,1,
35,296,1,1,1,1,1,1,1,1,1,1,1,1,
35,297,1,1,1,1,1,1,1,1,1,1,1,1,
35,298,1,1,1,1,1,1,1,1,1,1,1,1,
35,299,1,1,1,1,1,1,1,1,1,1,1,1,
35,300,0,0,1,1,1,1,1,1,1,1,1,1,
36,1,1,1,1,1,1,1,1,1,1,1,1,1,
36,2,1,1,1,1,1,1,1,1,1,1,1,1,
36,3,1,1,1,1,1,1,1,1,1,1,1,1,
36,4,1,1,1,1,1,1,1,1,1,1,1,1,
36,5,1,1,1,1,1,1,1,1,1,1,1,1,
36,6,1,1,1,1,1,1,1,1,1,1,1,1,
36,7,1,1,1,1,1,1,1,1,1,1,1,1,
36,8,1,1,1,1,1,1,1,1,1,1,1,1,
36,9,1,1,1,1,1,1,1,1,1,1,1,1,
36,10,1,1,1,1,1,1,1,1,1,1,1,1,
36,11,1,1,1,1,1,1,1,1,1,1,1,1,
36,12,1,1,1,1,1,1,1,1,1,1,1,1,
36,13,1,1,1,1,1,1,1,1,1,1,1,1,
36,14,1,1,1,1,1,1,1,1,1,1,1,1,
36,15,1,1,1,1,1,1,1,1,1,1,1,1,
36,16,1,1,1,1,1,1,1,1,1,1,1,1,
36,17,1,1,1,1,1,1,1,1,1,1,1,1,
36,18,1,1,1,1,1,1,1,1,1,1,1,1,
36,19,1,1,1,1,1,1,1,1,1,1,1,1,
36,20,1,1,1,1,1,1,1,1,1,1,1,1,
36,21,1,1,1,1,1,1,1,1,1,1,1,1,
36,22,1,1,1,1,1,1,1,1,1,1,1,1,
36,23,1,1,1,1,1,1,1,1,1,1,1,1,
36,24,1,1,1,1,1,1,1,1,1,1,1,1,
36,25,1,1,1,1,1,1,1,1,1,1,1,1,
36,26,1,1,1,1,1,1,1,1,1,1,1,1,
36,27,1,1,1,1,1,1,1,1,1,1,1,1,
36,28,1,1,1,1,1,1,1,1,1,1,1,1,
36,29,1,1,1,1,1,1,1,1,1,1,1,1,
36,30,1,1,1,1,1,1,1,1,1,1,1,1,
36,31,1,1,1,1,1,1,1,1,1,1,1,1,
36,32,1,1,1,1,1,1,1,1,1,1,1,1,
36,33,1,1,1,1,1,1,1,1,1,1,1,1,
36,34,1,1,1,1,1,1,1,1,1,1,1,1,
36,35,1,1,1,1,1,1,1,1,1,1,1,1,
36,36,1,1,1,1,1,1,1,1,1,1,1,1,
36,37,1,1,1,1,1,1,1,1,1,1,1,1,
36,38,1,1,1,1,1,1,1,1,1,1,1,1,
36,39,1,1,1,1,1,1,1,1,1,1,1,1,
36,40,1,1,1,1,1,1,1,1,1,1,1,1,
36,41,1,1,1,1,1,1,1,1,1,1,1,1,
36,42,1,1,1,1,1,1,1,1,1,1,1,1,
36,43,1,1,1,1,1,1,1,1,1,1,1,1,
36,44,1,1,1,1,1,1,1,1,1,1,1,1,
36,45,1,1,1,1,1,1,1,1,1,1,1,1,
36,46,1,1,1,1,1,1,1,1,1,1,1,1,
36,47,1,1,1,1,1,1,1,1,1,1,1,1,
36,48,1,1,1,1,1,1,1,1,1,1,1,1,
36,49,1,1,1,1,1,1,1,1,1,1,1,1,
36,50,1,1,1,1,1,1,1,1,1,1,1,1,
36,51,1,1,1,1,1,1,1,1,1,1,1,1,
36,52,1,1,1,1,1,1,1,1,1,1,1,1,
36,53,1,1,1,1,1,1,1,1,1,1,1,1,
36,54,1,1,1,1,1,1,1,1,1,1,1,1,
36,55,1,1,1,1,1,1,1,1,1,1,1,1,
36,56,1,1,1,1,1,1,1,1,1,1,1,1,
36,57,1,1,1,1,1,1,1,1,1,1,1,1,
36,58,1,1,1,1,1,1,1,1,1,1,1,1,
36,59,1,1,1,1,1,1,1,1,1,1,1,1,
36,60,1,1,1,1,1,1,1,1,1,1,1,1,
36,61,1,1,1,1,1,1,1,1,1,1,1,1,
36,62,1,1,1,1,1,1,1,1,1,1,1,1,
36,63,1,1,1,1,1,1,1,1,1,1,1,1,
36,64,1,1,1,1,1,1,1,1,1,1,1,1,
36,65,1,1,1,1,1,1,1,1,1,1,1,1,
36,66,1,1,1,1,1,1,1,1,1,1,1,1,
36,67,1,1,1,1,1,1,1,1,1,1,1,1,
36,68,1,1,1,1,1,1,1,1,1,1,1,1,
36,69,1,1,1,1,1,1,1,1,1,1,1,1,
36,70,1,1,1,1,1,1,1,1,1,1,1,1,
36,71,1,1,1,1,1,1,1,1,1,1,1,1,
36,72,1,1,1,1,1,1,1,1,1,1,1,1,
36,73,1,1,1,1,1,1,1,1,1,1,1,1,
36,74,1,1,1,1,1,1,1,1,1,1,1,1,
36,75,1,1,1,1,1,1,1,1,1,1,1,1,
36,76,1,1,1,1,1,1,1,1,1,1,1,1,
36,77,1,1,1,1,1,1,1,1,1,1,1,1,
36,78,1,1,1,1,1,1,1,1,1,1,1,1,
36,79,1,1,1,1,1,1,1,1,1,1,1,1,
36,80,1,1,1,1,1,1,1,1,1,1,1,1,
36,81,1,1,1,1,1,1,1,1,1,1,1,1,
36,82,1,1,1,1,1,1,1,1,1,1,1,1,
36,83,1,1,1,1,1,1,1,1,1,1,1,1,
36,84,1,1,1,1,1,1,1,1,1,1,1,1,
36,85,1,1,1,1,1,1,1,1,1,1,1,1,
36,86,1,1,1,1,1,1,1,1,1,1,1,1,
36,87,1,1,1,1,1,1,1,1,1,1,1,1,
36,88,1,1,1,1,1,1,1,1,1,1,1,1,
36,89,1,1,1,1,1,1,1,1,1,1,1,1,
36,90,1,1,1,1,1,1,1,1,1,1,1,1,
36,91,1,1,1,1,1,1,1,1,1,1,1,1,
36,92,1,1,1,1,1,1,1,1,1,1,1,1,
36,93,1,1,1,1,1,1,1,1,1,1,1,1,
36,94,1,1,1,1,1,1,1,1,1,1,1,1,
36,95,1,1,1,1,1,1,1,1,1,1,1,1,
36,96,1,1,1,1,1,1,1,1,1,1,1,1,
36,97,1,1,1,1,1,1,1,1,1,1,1,1,
36,98,1,1,1,1,1,1,1,1,1,1,1,1,
36,99,1,1,1,1,1,1,1,1,1,1,1,1,
36,100,1,1,1,1,1,1,1,1,1,1,1,1,
36,101,1,1,1,1,1,1,1,1,1,1,1,1,
36,102,1,1,1,1,1,1,1,1,1,1,1,1,
36,103,1,1,1,1,1,1,1,1,1,1,1,1,
36,104,1,1,1,1,1,1,1,1,1,1,1,1,
36,105,1,1,1,1,1,1,1,1,1,1,1,1,
36,106,1,1,1,1,1,1,1,1,1,1,1,1,
36,107,1,1,1,1,1,1,1,1,1,1,1,1,
36,108,1,1,1,1,1,1,1,1,1,1,1,1,
36,109,1,1,1,1,1,1,1,1,1,1,1,1,
36,110,1,1,1,1,1,1,1,1,1,1,1,1,
36,111,1,1,1,1,1,1,1,1,1,1,1,1,
36,112,1,1,1,1,1,1,1,1,1,1,1,1,
36,113,1,1,1,1,1,1,1,1,1,1,1,1,
36,114,1,1,1,1,1,1,1,1,1,1,1,1,
36,115,1,1,1,1,1,1,1,1,1,1,1,1,
36,116,1,1,1,1,1,1,1,1,1,1,1,1,
36,117,1,1,1,1,1,1,1,1,1,1,1,1,
36,118,1,1,1,1,1,1,1,1,1,1,1,1,
36,119,1,1,1,1,1,1,1,1,1,1,1,1,
36,120,1,1,1,1,1,1,1,1,1,1,1,1,
36,121,1,1,1,1,1,1,1,1,1,1,1,1,
36,122,1,1,1,1,1,1,1,1,1,1,1,1,
36,123,1,1,1,1,1,1,1,1,1,1,1,1,
36,124,1,1,1,1,1,1,1,1,1,1,1,1,
36,125,1,1,1,1,1,1,1,1,1,1,1,1,
36,126,1,1,1,1,1,1,1,1,1,1,1,1,
36,127,1,1,1,1,1,1,1,1,1,1,1,1,
36,128,1,1,1,1,1,1,1,1,1,1,1,1,
36,129,1,1,1,1,1,1,1,1,1,1,1,1,
36,130,1,1,1,1,1,1,1,1,1,1,1,1,
36,131,1,1,1,1,1,1,1,1,1,1,1,1,
36,132,1,1,1,1,1,1,1,1,1,1,1,1,
36,133,1,1,1,1,1,1,1,1,1,1,1,1,
36,134,1,1,1,1,1,1,1,1,1,1,1,1,
36,135,1,1,1,1,1,1,1,1,1,1,1,1,
36,136,1,1,1,1,1,1,1,1,1,1,1,1,
36,137,1,1,1,1,1,1,1,1,1,1,1,1,
36,138,1,1,1,1,1,1,1,1,1,1,1,1,
36,139,1,1,1,1,1,1,1,1,1,1,1,1,
36,140,1,1,1,1,1,1,1,1,1,1,1,1,
36,141,1,1,1,1,1,1,1,1,1,1,1,1,
36,142,1,1,1,1,1,1,1,1,1,1,1,1,
36,143,1,1,1,1,1,1,1,1,1,1,1,1,
36,144,1,1,1,1,1,1,1,1,1,1,1,1,
36,145,1,1,1,1,1,1,1,1,1,1,1,1,
36,146,1,1,1,1,1,1,1,1,1,1,1,1,
36,147,1,1,1,1,1,1,1,1,1,1,1,1,
36,148,1,1,1,1,1,1,1,1,1,1,1,1,
36,149,1,1,1,1,1,1,1,1,1,1,1,1,
36,150,1,1,1,1,1,1,1,1,1,1,1,1,
36,151,1,1,1,1,1,1,1,1,1,1,1,1,
36,152,1,1,1,1,1,1,1,1,1,1,1,1,
36,153,1,1,1,1,1,1,1,1,1,1,1,1,
36,154,1,1,1,1,1,1,1,1,1,1,1,1,
36,155,1,1,1,1,1,1,1,1,1,1,1,1,
36,156,1,1,1,1,1,1,1,1,1,1,1,1,
36,157,1,1,1,1,1,1,1,1,1,1,1,1,
36,158,1,1,1,1,1,1,1,1,1,1,1,1,
36,159,1,1,1,1,1,1,1,1,1,1,1,1,
36,160,1,1,1,1,1,1,1,1,1,1,1,1,
36,161,1,1,1,1,1,1,1,1,1,1,1,1,
36,162,1,1,1,1,1,1,1,1,1,1,1,1,
36,163,1,1,1,1,1,1,1,1,1,1,1,1,
36,164,1,1,1,1,1,1,1,1,1,1,1,1,
36,165,1,1,1,1,1,1,1,1,1,1,1,1,
36,166,1,1,1,1,1,1,1,1,1,1,1,1,
36,167,1,1,1,1,1,1,1,1,1,1,1,1,
36,168,1,1,1,1,1,1,1,1,1,1,1,1,
36,169,1,1,1,1,1,1,1,1,1,1,1,1,
36,170,1,1,1,1,1,1,1,1,1,1,1,1,
36,171,1,1,1,1,1,1,1,1,1,1,1,1,
36,172,1,1,1,1,1,1,1,1,1,1,1,1,
36,173,1,1,1,1,1,1,1,1,1,1,1,1,
36,174,1,1,1,1,1,1,1,1,1,1,1,1,
36,175,1,1,1,1,1,1,1,1,1,1,1,1,
36,176,1,1,1,1,1,1,1,1,1,1,1,1,
36,177,1,1,1,1,1,1,1,1,1,1,1,1,
36,178,1,1,1,1,1,1,1,1,1,1,1,1,
36,179,1,1,1,1,1,1,1,1,1,1,1,1,
36,180,1,1,1,1,1,1,1,1,1,1,1,1,
36,181,1,1,1,1,1,1,1,1,1,1,1,1,
36,182,1,1,1,1,1,1,1,1,1,1,1,1,
36,183,1,1,1,1,1,1,1,1,1,1,1,1,
36,184,1,1,1,1,1,1,1,1,1,1,1,1,
36,185,1,1,1,1,1,1,1,1,1,1,1,1,
36,186,1,1,1,1,1,1,1,1,1,1,1,1,
36,187,1,1,1,1,1,1,1,1,1,1,1,1,
36,188,1,1,1,1,1,1,1,1,1,1,1,1,
36,189,1,1,1,1,1,1,1,1,1,1,1,1,
36,190,1,1,1,1,1,1,1,1,1,1,1,1,
36,191,1,1,1,1,1,1,1,1,1,1,1,1,
36,192,1,1,1,1,1,1,1,1,1,1,1,1,
36,193,1,1,1,1,1,1,1,1,1,1,1,1,
36,194,1,1,1,1,1,1,1,1,1,1,1,1,
36,195,1,1,1,1,1,1,1,1,1,1,1,1,
36,196,1,1,1,1,1,1,1,1,1,1,1,1,
36,197,1,1,1,1,1,1,1,1,1,1,1,1,
36,198,1,1,1,1,1,1,1,1,1,1,1,1,
36,199,1,1,1,1,1,1,1,1,1,1,1,1,
36,200,1,1,1,1,1,1,1,1,1,1,1,1,
36,201,1,1,1,1,1,1,1,1,1,1,1,1,
36,202,1,1,1,1,1,1,1,1,1,1,1,1,
36,203,1,1,1,1,1,1,1,1,1,1,1,1,
36,204,1,1,1,1,1,1,1,1,1,1,1,1,
36,205,1,1,1,1,1,1,1,1,1,1,1,1,
36,206,1,1,1,1,1,1,1,1,1,1,1,1,
36,207,1,1,1,1,1,1,1,1,1,1,1,1,
36,208,1,1,1,1,1,1,1,1,1,1,1,1,
36,209,1,1,1,1,1,1,1,1,1,1,1,1,
36,210,0,1,1,1,1,1,1,1,1,1,1,1,
36,211,0,1,1,1,1,1,0,1,1,1,1,1,
36,212,0,1,1,1,1,1,0,1,1,1,1,1,
36,213,0,1,1,1,1,1,0,1,1,1,1,1,
36,214,0,1,1,1,1,1,0,1,1,1,1,1,
36,215,0,0,1,1,1,1,0,1,1,1,1,1,
36,216,0,0,1,1,1,1,0,0,1,1,1,1,
36,217,0,0,1,1,1,1,0,0,1,1,1,1,
36,218,0,0,1,1,1,1,0,0,1,1,1,1,
36,219,0,0,1,1,1,1,0,0,1,1,1,1,
36,220,0,0,1,1,1,1,0,0,1,1,1,1,
36,221,0,0,1,1,1,1,0,0,1,1,1,1,
36,222,0,0,1,1,1,1,0,0,1,1,1,1,
36,223,0,0,1,1,1,1,0,0,1,1,1,1,
36,224,0,0,1,1,1,1,0,0,1,1,1,1,
36,225,0,0,1,1,1,1,0,0,1,1,1,1,
36,226,0,0,1,1,1,1,0,0,1,1,1,1,
36,227,0,0,1,1,1,1,0,0,1,1,1,1,
36,228,0,0,1,1,1,1,0,0,1,1,1,1,
36,229,0,0,1,1,1,1,0,0,1,1,1,1,
36,230,0,0,1,1,1,1,0,0,1,1,1,1,
36,231,0,0,1,1,1,1,0,0,1,1,1,1,
36,232,0,0,1,1,1,1,0,0,1,1,1,1,
36,233,0,0,1,1,1,1,0,0,1,1,1,1,
36,234,0,0,1,1,1,1,0,0,1,1,1,1,
36,235,0,0,1,1,1,1,0,0,1,1,1,1,
36,236,0,0,1,1,1,1,0,0,1,1,1,1,
36,237,0,0,1,1,1,1,0,0,1,1,1,1,
36,238,0,0,1,1,1,1,0,0,1,1,1,1,
36,239,0,0,1,1,1,1,0,0,1,1,1,1,
36,240,0,0,1,1,1,1,0,0,1,1,1,1,
36,241,0,0,1,1,1,1,0,0,1,1,1,1,
36,242,0,0,1,1,1,1,0,0,1,1,1,1,
36,243,0,0,1,1,1,1,0,0,1,1,1,1,
36,244,0,0,1,1,1,1,0,0,1,1,1,1,
36,245,0,0,1,1,1,1,0,0,1,1,1,1,
36,246,0,0,1,1,1,1,0,0,1,1,1,1,
36,247,0,0,1,1,1,1,0,0,1,1,1,1,
36,248,0,0,1,1,1,1,0,0,1,1,1,1,
36,249,0,0,1,1,1,1,0,0,1,1,1,1,
36,250,0,0,1,1,1,1,0,0,1,1,1,1,
36,251,0,0,1,1,1,1,0,0,1,1,1,1,
36,252,0,0,1,1,1,1,0,0,1,1,1,1,
36,253,0,0,1,1,1,1,0,0,1,1,1,1,
36,254,0,0,1,1,1,1,0,0,1,1,1,1,
36,255,0,0,1,1,1,1,0,0,1,1,1,1,
36,256,0,0,1,1,1,1,0,0,1,1,1,1,
36,257,0,0,1,1,1,1,0,0,1,1,1,1,
36,258,0,0,1,1,1,1,0,0,1,1,1,1,
36,259,0,0,1,1,1,1,0,0,1,1,1,1,
36,260,0,0,1,1,1,1,0,0,1,1,1,1,
36,261,0,0,1,1,1,1,0,0,1,1,1,1,
36,262,0,0,1,1,1,1,0,0,1,1,1,1,
36,263,0,0,1,1,1,1,0,0,1,1,1,1,
36,264,0,0,1,1,1,1,0,0,1,1,1,1,
36,265,0,0,1,1,1,1,0,0,1,1,1,1,
36,266,0,0,1,1,1,1,0,0,1,1,1,1,
36,267,0,0,1,1,1,1,0,0,1,1,1,1,
36,268,0,0,1,1,1,1,0,0,1,1,1,1,
36,269,0,0,1,1,1,1,0,0,1,1,1,1,
36,270,0,0,1,1,1,1,0,0,1,1,1,1,
36,271,0,0,1,1,1,1,0,0,1,1,1,1,
36,272,0,0,1,1,1,1,0,0,1,1,1,1,
36,273,0,0,1,1,1,1,0,0,1,1,1,1,
36,274,0,0,1,1,1,1,0,0,1,1,1,1,
36,275,0,0,1,1,1,1,0,0,1,1,1,1,
36,276,0,0,0,1,1,1,0,0,0,1,1,1,
36,277,0,0,0,1,1,1,0,0,0,1,1,1,
36,278,0,0,0,1,1,1,0,0,0,1,1,1,
36,279,0,0,0,1,1,1,0,0,0,1,1,1,
36,280,0,0,0,1,1,1,0,0,0,1,1,1,
36,281,0,0,0,1,1,1,0,0,0,1,1,1,
36,282,0,0,0,1,1,1,0,0,0,1,1,1,
36,283,0,0,0,1,1,1,0,0,0,1,1,1,
36,284,0,0,0,1,1,1,0,0,0,1,1,1,
36,285,0,0,0,1,1,1,0,0,0,1,1,1,
36,286,0,0,0,1,1,1,0,0,0,1,1,1,
36,287,0,0,0,1,1,1,0,0,0,1,1,1,
36,288,0,0,0,1,1,1,0,0,0,1,1,1,
36,289,0,0,0,1,1,1,0,0,0,1,1,1,
36,290,0,0,0,1,1,1,0,0,0,1,1,1,
36,291,0,0,0,1,1,1,0,0,0,1,1,1,
36,292,0,0,1,1,1,1,0,0,1,1,1,1,
36,293,0,0,1,1,1,1,0,0,1,1,1,1,
36,294,0,0,1,1,1,1,0,0,1,1,1,1,
36,295,0,0,1,1,1,1,0,0,1,1,1,1,
36,296,0,0,1,1,1,1,0,0,1,1,1,1,
36,297,0,0,1,1,1,1,0,0,1,1,1,1,
36,298,0,0,1,1,1,1,0,0,1,1,1,1,
36,299,0,0,1,1,1,1,0,0,1,1,1,1,
36,300,0,0,1,1,1,1,0,0,1,1,1,1,
37,1,0,1,1,1,1,1,0,1,1,1,1,1,
37,2,0,1,1,1,1,1,0,1,1,1,1,1,
37,3,0,1,1,1,1,1,0,1,1,1,1,1,
37,4,0,1,1,1,1,1,0,1,1,1,1,1,
37,5,0,1,1,1,1,1,0,1,1,1,1,1,
37,6,0,1,1,1,1,1,0,1,1,1,1,1,
37,7,0,1,1,1,1,1,0,1,1,1,1,1,
37,8,0,1,1,1,1,1,0,1,1,1,1,1,
37,9,0,1,1,1,1,1,0,1,1,1,1,1,
37,10,0,1,1,1,1,1,0,1,1,1,1,1,
37,11,0,1,1,1,1,1,0,1,1,1,1,1,
37,12,0,1,1,1,1,1,0,0,1,1,1,1,
37,13,0,1,1,1,1,1,0,0,1,1,1,1,
37,14,0,1,1,1,1,1,0,0,1,1,1,1,
37,15,0,1,1,1,1,1,0,0,1,1,1,1,
37,16,0,1,1,1,1,1,0,0,1,1,1,1,
37,17,0,1,1,1,1,1,0,0,1,1,1,1,
37,18,0,1,1,1,1,1,0,0,1,1,1,1,
37,19,0,1,1,1,1,1,0,0,1,1,1,1,
37,20,0,1,1,1,1,1,0,0,1,1,1,1,
37,21,0,0,1,1,1,1,0,0,1,1,1,1,
37,22,0,0,1,1,1,1,0,0,1,1,1,1,
37,23,0,0,1,1,1,1,0,0,1,1,1,1,
37,24,0,0,1,1,1,1,0,0,1,1,1,1,
37,25,0,0,1,1,1,1,0,0,1,1,1,1,
37,26,0,0,1,1,1,1,0,0,1,1,1,1,
37,27,0,0,1,1,1,1,0,0,1,1,1,1,
37,28,0,0,1,1,1,1,0,0,1,1,1,1,
37,29,0,0,1,1,1,1,0,0,1,1,1,1,
37,30,0,0,1,1,1,1,0,0,1,1,1,1,
37,31,0,0,1,1,1,1,0,0,1,1,1,1,
37,32,0,0,1,1,1,1,0,0,1,1,1,1,
37,33,0,0,1,1,1,1,0,0,1,1,1,1,
37,34,0,0,1,1,1,1,0,0,1,1,1,1,
37,35,0,0,1,1,1,1,0,0,1,1,1,1,
37,36,0,0,1,1,1,1,0,0,1,1,1,1,
37,37,0,0,1,1,1,1,0,0,1,1,1,1,
37,38,0,0,1,1,1,1,0,0,1,1,1,1,
37,39,0,0,1,1,1,1,0,0,1,1,1,1,
37,40,0,0,1,1,1,1,0,0,1,1,1,1,
37,41,0,0,1,1,1,1,0,0,0,1,1,1,
37,42,0,0,1,1,1,1,0,0,0,1,1,1,
37,43,0,0,1,1,1,1,0,0,0,1,1,1,
37,44,0,0,1,1,1,1,0,0,0,1,1,1,
37,45,0,0,1,1,1,1,0,0,0,1,1,1,
37,46,0,0,1,1,1,1,0,0,0,1,1,1,
37,47,0,0,1,1,1,1,0,0,0,1,1,1,
37,48,0,0,1,1,1,1,0,0,0,1,1,1,
37,49,0,0,1,1,1,1,0,0,0,1,1,1,
37,50,0,0,1,1,1,1,0,0,0,1,1,1,
37,51,0,0,1,1,1,1,0,0,0,1,1,1,
37,52,0,0,1,1,1,1,0,0,0,1,1,1,
37,53,0,0,1,1,1,1,0,0,0,1,1,1,
37,54,0,0,1,1,1,1,0,0,0,1,1,1,
37,55,0,0,1,1,1,1,0,0,0,1,1,1,
37,56,0,0,1,1,1,1,0,0,0,1,1,1,
37,57,0,0,1,1,1,1,0,0,0,1,1,1,
37,58,0,0,1,1,1,1,0,0,0,1,1,1,
37,59,0,0,1,1,1,1,0,0,0,1,1,1,
37,60,0,0,1,1,1,1,0,0,0,1,1,1,
37,61,0,0,1,1,1,1,0,0,0,1,1,1,
37,62,0,0,1,1,1,1,0,0,0,1,1,1,
37,63,0,0,1,1,1,1,0,0,0,1,1,1,
37,64,0,0,1,1,1,1,0,0,0,1,1,1,
37,65,0,0,1,1,1,1,0,0,0,1,1,1,
37,66,0,0,1,1,1,1,0,0,0,1,1,1,
37,67,0,0,1,1,1,1,0,0,0,1,1,1,
37,68,0,0,1,1,1,1,0,0,0,1,1,1,
37,69,0,0,1,1,1,1,0,0,0,1,1,1,
37,70,0,0,1,1,1,1,0,0,0,1,1,1,
37,71,0,0,1,1,1,1,0,0,0,1,1,1,
37,72,0,0,1,1,1,1,0,0,1,1,1,1,
37,73,0,0,1,1,1,1,0,0,1,1,1,1,
37,74,0,0,1,1,1,1,0,0,1,1,1,1,
37,75,0,0,1,1,1,1,0,0,1,1,1,1,
37,76,0,0,1,1,1,1,0,0,1,1,1,1,
37,77,0,0,1,1,1,1,0,0,1,1,1,1,
37,78,0,0,1,1,1,1,0,0,1,1,1,1,
37,79,0,0,1,1,1,1,0,0,1,1,1,1,
37,80,0,0,1,1,1,1,0,0,1,1,1,1,
37,81,0,0,1,1,1,1,0,0,1,1,1,1,
37,82,0,0,1,1,1,1,0,0,1,1,1,1,
37,83,0,0,1,1,1,1,0,0,1,1,1,1,
37,84,0,0,1,1,1,1,0,0,1,1,1,1,
37,85,0,0,1,1,1,1,0,0,0,1,1,1,
37,86,0,0,1,1,1,1,0,0,0,1,1,1,
37,87,0,0,1,1,1,1,0,0,0,1,1,1,
37,88,0,0,1,1,1,1,0,0,1,1,1,1,
37,89,0,0,1,1,1,1,0,0,1,1,1,1,
37,90,0,0,1,1,1,1,0,0,1,1,1,1,
37,91,0,0,1,1,1,1,0,0,1,1,1,1,
37,92,0,0,1,1,1,1,0,0,1,1,1,1,
37,93,0,0,1,1,1,1,0,0,1,1,1,1,
37,94,0,0,1,1,1,1,0,0,1,1,1,1,
37,95,0,0,1,1,1,1,0,0,1,1,1,1,
37,96,0,0,1,1,1,1,0,0,1,1,1,1,
37,97,0,0,1,1,1,1,0,0,1,1,1,1,
37,98,0,0,1,1,1,1,0,0,1,1,1,1,
37,99,0,0,1,1,1,1,0,0,1,1,1,1,
37,100,0,0,1,1,1,1,0,0,1,1,1,1,
37,101,0,0,1,1,1,1,0,0,1,1,1,1,
37,102,0,0,1,1,1,1,0,0,1,1,1,1,
37,103,0,0,1,1,1,1,0,0,1,1,1,1,
37,104,0,0,1,1,1,1,0,0,1,1,1,1,
37,105,0,0,1,1,1,1,0,0,1,1,1,1,
37,106,0,0,1,1,1,1,0,0,1,1,1,1,
37,107,0,0,1,1,1,1,0,0,1,1,1,1,
37,108,0,0,1,1,1,1,0,0,1,1,1,1,
37,109,0,0,1,1,1,1,0,0,1,1,1,1,
37,110,0,0,1,1,1,1,0,0,1,1,1,1,
37,111,0,0,1,1,1,1,0,0,1,1,1,1,
37,112,0,0,1,1,1,1,0,0,1,1,1,1,
37,113,0,0,1,1,1,1,0,0,1,1,1,1,
37,114,0,0,1,1,1,1,0,0,1,1,1,1,
37,115,0,0,1,1,1,1,0,0,1,1,1,1,
37,116,0,0,1,1,1,1,0,0,1,1,1,1,
37,117,0,0,1,1,1,1,0,0,1,1,1,1,
37,118,0,0,1,1,1,1,0,0,1,1,1,1,
37,119,0,0,1,1,1,1,0,0,1,1,1,1,
37,120,0,0,1,1,1,1,0,0,1,1,1,1,
37,121,0,0,1,1,1,1,0,0,1,1,1,1,
37,122,0,0,1,1,1,1,0,0,1,1,1,1,
